farmer_id,state,district,crop_type,season,land_size_ha,soil_type,rainfall_mm,irrigation_type,loan_amount_inr,prior_loan_count,prior_default_flag,repayment_score,annual_income_inr,existing_debt_inr,default_risk
FC-002088,TN,TN-North,Pulses,Kharif,2.73,Alluvial,818.9,Canal,133154,1,0,91.8,80420,0,0.3088
FC-002089,MP,MP-Malwa,Soybean,Kharif,5.07,Red,776.6,Tubewell,320882,3,0,59.4,268935,88832,0.5278
FC-002090,AP,AP-Upland,Rice,Kharif,2.74,Sandy,879.0,Canal,221907,5,0,84.9,120671,4807,0.3306
FC-002091,GJ,GJ-South,Cotton,Kharif,0.93,ClayLoam,647.3,Tubewell,103651,3,0,67.4,58482,33874,0.5376
FC-002092,TN,TN-West,Rice,Kharif,1.15,Laterite,958.3,Rainfed,125887,2,0,71.5,56495,12764,0.6008
FC-002093,MP,MP-Chambal,Pulses,Kharif,3.7,Alluvial,717.3,Rainfed,269963,1,0,96.0,144740,20201,0.3747
FC-002094,HR,HR-West,Wheat,Rabi,1.15,ClayLoam,494.9,Rainfed,116645,1,0,75.6,55006,64582,0.6485
FC-002095,MH,MH-Vidarbha,Pulses,Kharif,1.07,Black,1297.4,Canal,79824,7,0,55.0,40000,26024,0.5074
FC-002096,MH,MH-Western,Soybean,Kharif,3.37,Red,805.2,Canal,187555,2,0,83.4,113235,0,0.3853
FC-002097,UP,UP-Western,Wheat,Rabi,2.14,Sandy,915.2,Rainfed,111972,3,0,85.0,91465,45200,0.3082
FC-002098,AP,AP-Rayalaseema,Millet,Kharif,0.64,Red,849.6,Tubewell,64500,2,0,56.7,40000,0,0.3735
FC-002099,PB,PB-Malwa,Wheat,Rabi,1.85,Alluvial,634.7,Tubewell,127014,4,0,100.0,75651,4730,0.2947
FC-002100,PB,PB-Malwa,Wheat,Rabi,0.36,Alluvial,415.6,Tubewell,57596,3,0,96.9,40000,0,0.3235
FC-002101,MP,MP-Malwa,Cotton,Kharif,0.73,Black,1003.0,Drip,64710,1,0,64.4,58278,9131,0.2576
FC-002102,HR,HR-West,Rice,Rabi,0.64,Alluvial,673.2,Tubewell,89393,1,0,82.4,40000,19824,0.5518
FC-002103,PB,PB-Doaba,Wheat,Rabi,0.45,Alluvial,776.7,Tubewell,56199,1,0,85.1,40000,16598,0.3633
FC-002104,PB,PB-Majha,Rice,Kharif,0.86,Alluvial,579.5,Canal,85173,3,0,74.1,46105,108917,0.7801
FC-002105,AP,AP-Coastal,Sugarcane,Rabi,0.55,Alluvial,1035.7,Canal,74552,1,0,50.1,106499,54974,0.3942
FC-002106,GJ,GJ-North,Rice,Rabi,0.82,Alluvial,868.7,Tubewell,54089,1,0,59.4,55917,5169,0.3899
FC-002107,KA,KA-South,Maize,Rabi,1.38,Black,1015.7,Tubewell,105161,1,0,68.3,87940,26789,0.2289
FC-002108,TG,TG-Central,Millet,Kharif,1.0,Sandy,578.9,Drip,93367,2,0,81.8,40000,11986,0.4604
FC-002109,GJ,GJ-South,Maize,Kharif,0.57,Red,1038.8,Rainfed,86894,1,0,99.9,40000,0,0.4672
FC-002110,HR,HR-South,Cotton,Kharif,0.2,Alluvial,250.0,Drip,57785,2,0,100.0,40000,0,0.381
FC-002111,MP,MP-Malwa,Wheat,Rabi,0.25,Black,667.0,Drip,55529,3,0,68.2,40000,44787,0.6233
FC-002112,TN,TN-South,Rice,Rabi,1.16,Laterite,695.8,Tubewell,94373,2,0,57.9,40715,16741,0.6989
FC-002113,MP,MP-Mahakoshal,Soybean,Kharif,0.63,Sandy,1019.3,Canal,81640,3,0,68.9,40000,0,0.465
FC-002114,KA,KA-North,Sugarcane,Rabi,0.81,Red,742.4,Rainfed,108758,0,0,56.3,57071,133911,0.9566
FC-002115,GJ,GJ-South,Maize,Rabi,2.08,Alluvial,744.4,Rainfed,200733,1,0,66.7,129019,99270,0.504
FC-002116,MP,MP-Malwa,Soybean,Kharif,0.54,Red,1503.9,Canal,75386,2,0,61.0,40000,6682,0.343
FC-002117,TG,TG-South,Maize,Kharif,0.73,Alluvial,1036.3,Canal,53230,5,0,91.6,40000,0,0.142
FC-002118,PB,PB-Majha,Rice,Kharif,1.29,Alluvial,693.5,Tubewell,106123,1,0,83.4,121702,0,0.1075
FC-002119,MH,MH-Western,Wheat,Rabi,2.2,ClayLoam,624.3,Canal,157663,3,0,50.2,109668,30102,0.4156
FC-002120,UP,UP-Bundelkhand,Mustard,Rabi,3.08,Alluvial,807.9,Tubewell,183042,2,0,86.8,174525,12333,0.1605
FC-002121,KA,KA-Central,Maize,Kharif,0.78,Red,932.7,Rainfed,66811,4,0,94.3,40000,0,0.2598
FC-002122,MH,MH-Konkan,Rice,Rabi,0.93,ClayLoam,382.8,Canal,71682,7,0,86.8,40000,8673,0.5377
FC-002123,MP,MP-Mahakoshal,Pulses,Rabi,0.68,ClayLoam,974.0,Drip,81950,4,0,80.5,40000,41228,0.6669
FC-002124,UP,UP-Bundelkhand,Rice,Kharif,3.52,ClayLoam,931.5,Canal,272942,2,0,82.5,230526,144246,0.2728
FC-002125,MH,MH-Vidarbha,Cotton,Kharif,0.74,ClayLoam,1033.2,Tubewell,73566,1,0,84.1,45043,0,0.259
FC-002126,BR,BR-North,Rice,Kharif,1.97,Alluvial,742.9,Canal,136612,0,0,62.9,91186,19377,0.3025
FC-002127,GJ,GJ-Saurashtra,Groundnut,Rabi,0.86,Black,600.8,Tubewell,75158,3,0,52.2,54137,15518,0.2651
FC-002128,TG,TG-North,Pulses,Kharif,0.66,Red,790.3,Tubewell,62441,3,0,57.5,40000,0,0.2882
FC-002129,GJ,GJ-Central,Millet,Kharif,0.54,ClayLoam,1011.7,Rainfed,80284,3,1,34.8,40000,45977,0.8181
FC-002130,MP,MP-Malwa,Cotton,Kharif,2.1,Black,1192.9,Canal,138664,3,0,80.9,141470,16032,0.2135
FC-002131,KA,KA-Coastal,Sugarcane,Rabi,1.6,Red,1169.6,Rainfed,150924,2,0,71.3,307796,4188,0.1694
FC-002132,PB,PB-Majha,Wheat,Rabi,1.85,ClayLoam,662.9,Rainfed,100508,1,0,73.2,95982,47968,0.2934
FC-002133,AP,AP-Coastal,Rice,Rabi,1.1,Black,1060.3,Rainfed,69327,0,0,76.8,49893,45468,0.4796
FC-002134,MP,MP-Chambal,Wheat,Rabi,1.03,Red,1047.9,Canal,83279,1,0,77.3,52539,232569,0.773
FC-002135,MH,MH-Vidarbha,Sugarcane,Rabi,0.31,Laterite,965.9,Canal,60139,1,0,51.4,40000,0,0.4752
FC-002136,TG,TG-North,Pulses,Kharif,2.51,Red,1172.5,Canal,162880,4,1,41.5,66897,47438,0.7988
FC-002137,UP,UP-Western,Pulses,Rabi,0.86,Alluvial,837.1,Canal,54139,4,0,95.8,50076,78384,0.3917
FC-002138,GJ,GJ-Central,Pulses,Kharif,0.86,ClayLoam,846.4,Tubewell,87247,3,0,89.7,40000,0,0.4438
FC-002139,PB,PB-Malwa,Rice,Kharif,1.12,ClayLoam,731.2,Rainfed,68574,0,0,89.3,59225,0,0.2173
FC-002140,MP,MP-Chambal,Soybean,Kharif,1.39,Sandy,954.6,Rainfed,74195,2,0,88.7,40000,10850,0.2478
FC-002141,PB,PB-Majha,Wheat,Rabi,1.38,ClayLoam,643.7,Tubewell,122675,0,0,70.9,97360,150544,0.5254
FC-002142,AP,AP-Rayalaseema,Rice,Rabi,0.88,Red,805.2,Rainfed,59740,2,0,70.0,40000,11262,0.3552
FC-002143,BR,BR-North,Rice,Kharif,0.63,ClayLoam,1459.4,Canal,86917,6,0,100.0,40000,0,0.2084
FC-002144,PB,PB-Doaba,Wheat,Rabi,3.69,Alluvial,811.7,Canal,246089,1,0,66.4,222001,34080,0.1596
FC-002145,TN,TN-North,Pulses,Rabi,3.18,Red,832.7,Rainfed,150608,3,0,73.8,91819,7238,0.2277
FC-002146,RJ,RJ-Marwar,Pulses,Kharif,1.48,Sandy,399.9,Rainfed,112103,2,1,42.2,40000,63987,0.8398
FC-002147,KA,KA-North,Cotton,Kharif,4.19,Red,921.0,Canal,338505,2,0,61.9,303083,6260,0.2582
FC-002148,MP,MP-Chambal,Soybean,Kharif,1.24,Black,1058.3,Canal,125347,2,0,62.4,40000,19639,0.6585
FC-002149,GJ,GJ-South,Rice,Kharif,3.32,Alluvial,709.2,Tubewell,323177,2,0,87.9,262119,51239,0.3509
FC-002150,BR,BR-North,Mustard,Rabi,0.94,Alluvial,1073.6,Drip,74479,4,0,81.1,42462,45534,0.5936
FC-002151,BR,BR-Gangetic,Mustard,Rabi,1.21,Alluvial,1077.6,Drip,127289,2,0,67.4,74579,0,0.197
FC-002152,TG,TG-South,Millet,Kharif,1.73,Red,733.4,Canal,115458,3,0,65.1,44125,7934,0.5265
FC-002153,GJ,GJ-North,Mustard,Rabi,1.09,Black,755.0,Canal,80984,1,0,90.3,44191,10437,0.2816
FC-002154,TN,TN-North,Millet,Kharif,1.79,Alluvial,838.2,Tubewell,153206,2,0,60.5,40970,44775,0.7186
FC-002155,RJ,RJ-Mewar,Mustard,Rabi,0.38,Sandy,425.9,Rainfed,56048,1,0,62.2,40000,18037,0.4562
FC-002156,TN,TN-South,Pulses,Kharif,1.38,Red,1484.6,Rainfed,130822,4,0,76.8,70415,43374,0.4838
FC-002157,MH,MH-Western,Sugarcane,Rabi,2.29,Red,1206.8,Tubewell,155209,1,0,37.9,288893,14315,0.1733
FC-002158,KA,KA-Central,Cotton,Kharif,0.69,ClayLoam,1437.2,Canal,49073,1,0,74.5,40000,19130,0.275
FC-002159,MH,MH-Konkan,Pulses,Rabi,2.91,Alluvial,602.4,Rainfed,182303,0,0,100.0,93444,19445,0.4415
FC-002160,UP,UP-Bundelkhand,Sugarcane,Rabi,0.5,Alluvial,1033.4,Rainfed,72432,2,0,64.4,85922,26576,0.2998
FC-002161,GJ,GJ-North,Wheat,Rabi,0.49,ClayLoam,1058.2,Drip,53896,2,0,87.7,44215,26783,0.3541
FC-002162,MP,MP-Bundelkhand,Wheat,Rabi,0.67,Red,641.6,Tubewell,65348,3,0,89.3,40000,64245,0.5392
FC-002163,GJ,GJ-Central,Groundnut,Kharif,0.42,Alluvial,982.7,Rainfed,49003,2,1,56.9,45893,247769,0.8592
FC-002164,TN,TN-South,Rice,Rabi,0.72,Red,795.8,Canal,83997,1,0,69.4,40000,8964,0.456
FC-002165,AP,AP-Coastal,Rice,Kharif,5.18,Red,1151.5,Rainfed,414056,2,0,62.2,428958,25939,0.2529
FC-002166,UP,UP-Eastern,Pulses,Rabi,2.91,Alluvial,943.5,Tubewell,124502,1,0,95.8,75604,96008,0.5223
FC-002167,MP,MP-Chambal,Millet,Kharif,1.76,Red,831.6,Drip,150171,3,0,74.6,56396,16919,0.4757
FC-002168,AP,AP-Rayalaseema,Groundnut,Kharif,1.35,Alluvial,1127.0,Tubewell,127990,1,0,66.6,101610,41187,0.5097
FC-002169,BR,BR-Gangetic,Rice,Kharif,1.98,Alluvial,938.3,Canal,225173,1,0,78.8,170474,10859,0.4157
FC-002170,RJ,RJ-Hadoti,Groundnut,Kharif,1.41,Sandy,545.7,Rainfed,134312,2,0,46.8,92627,96869,0.5122
FC-002171,BR,BR-South,Wheat,Rabi,0.85,Alluvial,988.8,Tubewell,102282,3,0,67.2,51577,50646,0.6303
FC-002172,AP,AP-Coastal,Cotton,Kharif,1.05,Alluvial,1315.9,Tubewell,104626,2,0,87.2,79398,4055,0.236
FC-002173,MH,MH-Western,Sugarcane,Kharif,1.64,Black,1009.5,Canal,200085,2,0,79.4,402311,25060,0.1262
FC-002174,RJ,RJ-Shekhawati,Wheat,Rabi,0.97,Black,359.0,Tubewell,79234,0,0,41.7,40000,12863,0.677
FC-002175,GJ,GJ-South,Millet,Kharif,2.5,Black,923.2,Tubewell,211243,1,0,97.6,73247,10665,0.4546
FC-002176,PB,PB-Malwa,Wheat,Rabi,1.05,Alluvial,506.8,Tubewell,82038,1,0,75.5,63488,54494,0.48
FC-002177,RJ,RJ-Mewar,Pulses,Rabi,2.33,ClayLoam,419.1,Rainfed,217115,3,0,55.3,83745,7128,0.6233
FC-002178,TG,TG-South,Cotton,Kharif,0.93,Red,1326.0,Rainfed,93703,1,0,100.0,99211,8438,0.1222
FC-002179,MP,MP-Bundelkhand,Wheat,Rabi,0.56,Black,908.2,Drip,79232,1,0,59.8,44721,3329,0.4439
FC-002180,HR,HR-South,Cotton,Kharif,1.33,Alluvial,441.8,Rainfed,122784,4,0,72.3,70761,124237,0.787
FC-002181,MH,MH-Vidarbha,Maize,Rabi,0.65,Black,1181.8,Tubewell,88480,2,0,53.9,40000,61951,0.7635
FC-002182,KA,KA-Central,Maize,Kharif,0.6,ClayLoam,637.0,Rainfed,85534,3,0,88.8,40000,14490,0.6208
FC-002183,PB,PB-Malwa,Rice,Rabi,1.02,Alluvial,601.4,Canal,104994,1,0,56.9,65573,117433,0.6216
FC-002184,PB,PB-Doaba,Mustard,Rabi,0.58,Alluvial,752.0,Rainfed,74726,2,0,60.7,40000,16650,0.5289
FC-002185,MH,MH-Vidarbha,Cotton,Kharif,1.06,Alluvial,1348.1,Rainfed,81709,4,0,88.8,44192,81187,0.6856
FC-002186,MP,MP-Bundelkhand,Cotton,Kharif,1.91,Red,1083.4,Canal,170075,4,0,84.8,40000,143560,0.651
FC-002187,GJ,GJ-North,Rice,Kharif,0.51,ClayLoam,691.1,Drip,50692,1,0,90.3,40000,11375,0.3899
FC-002188,HR,HR-West,Maize,Rabi,0.57,Alluvial,530.1,Tubewell,86325,2,0,72.6,40000,0,0.6215
FC-002189,TG,TG-North,Pulses,Kharif,0.2,Red,941.2,Canal,55956,0,0,87.4,40000,12797,0.4
FC-002190,UP,UP-Bundelkhand,Wheat,Rabi,1.07,ClayLoam,877.4,Tubewell,113921,2,0,92.6,77929,34849,0.3335
FC-002191,RJ,RJ-Shekhawati,Millet,Kharif,1.4,Sandy,342.9,Rainfed,139093,2,0,100.0,40000,11317,0.652
FC-002192,GJ,GJ-North,Pulses,Kharif,2.35,Alluvial,422.1,Tubewell,114096,2,0,79.4,49633,7104,0.4464
FC-002193,AP,AP-Coastal,Millet,Kharif,0.42,Red,1242.1,Tubewell,57295,1,0,76.5,40000,40451,0.4773
FC-002194,MH,MH-Konkan,Maize,Kharif,2.94,Black,924.4,Canal,236527,4,0,68.5,89601,51643,0.6146
FC-002195,PB,PB-Majha,Wheat,Rabi,0.57,Alluvial,781.1,Drip,67397,2,0,59.9,41912,88465,0.8005
FC-002196,RJ,RJ-Shekhawati,Millet,Kharif,1.12,Red,378.4,Tubewell,117414,3,0,63.6,40000,0,0.5209
FC-002197,UP,UP-Central,Mustard,Rabi,0.39,Alluvial,889.8,Rainfed,71095,0,0,98.9,40000,26719,0.5638
FC-002198,UP,UP-Eastern,Wheat,Rabi,1.86,ClayLoam,884.1,Canal,156389,1,0,79.2,123340,0,0.169
FC-002199,MH,MH-Konkan,Pulses,Rabi,1.16,Red,766.5,Tubewell,88517,2,0,71.9,42243,0,0.3906
FC-002200,GJ,GJ-North,Cotton,Kharif,0.4,Sandy,714.4,Drip,71075,1,0,35.1,40000,44482,0.6851
FC-002201,BR,BR-South,Rice,Kharif,1.62,Alluvial,1053.0,Drip,126178,0,0,92.6,110883,0,0.1222
FC-002202,UP,UP-Eastern,Wheat,Rabi,1.27,Alluvial,547.0,Rainfed,79818,2,0,79.9,40402,0,0.5424
FC-002203,RJ,RJ-Marwar,Millet,Kharif,0.91,Sandy,535.6,Rainfed,57615,1,0,72.0,40000,70272,0.7059
FC-002204,UP,UP-Eastern,Pulses,Rabi,1.58,Alluvial,671.6,Canal,112597,2,0,73.0,41937,0,0.3655
FC-002205,KA,KA-North,Maize,Rabi,1.6,Black,1189.5,Tubewell,154240,2,0,84.0,104095,4906,0.2901
FC-002206,AP,AP-Coastal,Sugarcane,Rabi,5.22,Red,974.3,Tubewell,583133,3,0,61.4,700000,14679,0.1755
FC-002207,MP,MP-Chambal,Pulses,Rabi,1.04,Black,1016.6,Canal,111570,5,0,59.3,43932,25682,0.5663
FC-002208,MH,MH-Konkan,Soybean,Kharif,1.75,Black,872.2,Rainfed,137208,0,0,55.6,47753,28306,0.509
FC-002209,TN,TN-South,Pulses,Kharif,0.58,Alluvial,729.6,Rainfed,58006,1,1,52.2,40000,64731,0.8146
FC-002210,HR,HR-East,Cotton,Kharif,1.54,Alluvial,569.6,Tubewell,116616,0,0,91.8,54629,5098,0.1612
FC-002211,MH,MH-Konkan,Soybean,Kharif,1.26,Black,947.1,Canal,130313,1,0,79.5,50743,5547,0.3231
FC-002212,KA,KA-Coastal,Millet,Kharif,1.26,ClayLoam,615.7,Drip,106769,1,1,39.3,40000,36483,0.8307
FC-002213,RJ,RJ-Mewar,Wheat,Rabi,6.84,Red,437.4,Canal,579743,4,0,70.3,327693,67062,0.2082
FC-002214,GJ,GJ-South,Rice,Rabi,0.31,Alluvial,640.5,Tubewell,40676,4,0,70.0,40000,45941,0.5276
FC-002215,MH,MH-Konkan,Cotton,Kharif,0.54,Laterite,620.7,Tubewell,51454,2,0,67.0,40000,0,0.401
FC-002216,RJ,RJ-Hadoti,Millet,Kharif,1.73,ClayLoam,438.7,Tubewell,108720,0,0,61.1,40000,2526,0.5006
FC-002217,TN,TN-South,Rice,Kharif,1.73,Alluvial,528.1,Rainfed,126540,3,1,45.0,63373,0,0.7824
FC-002218,PB,PB-Doaba,Rice,Kharif,1.2,ClayLoam,483.7,Rainfed,130795,1,0,63.5,55483,88678,0.9487
FC-002219,MP,MP-Chambal,Pulses,Rabi,1.05,Red,1091.3,Drip,86528,5,0,96.8,44253,11535,0.3191
FC-002220,MH,MH-Vidarbha,Wheat,Rabi,2.79,Black,789.3,Rainfed,247317,4,0,78.9,82189,6602,0.6169
FC-002221,MP,MP-Bundelkhand,Maize,Rabi,3.01,Alluvial,926.3,Canal,205609,3,0,100.0,103195,8140,0.2203
FC-002222,MH,MH-Vidarbha,Sugarcane,Rabi,1.12,Black,934.5,Rainfed,92627,2,0,56.1,166515,32925,0.2407
FC-002223,MH,MH-Vidarbha,Cotton,Kharif,1.24,Red,536.0,Rainfed,64615,3,0,60.8,44151,51699,0.8461
FC-002224,TN,TN-West,Millet,Kharif,2.32,Alluvial,722.9,Drip,191782,2,0,69.8,83302,44082,0.5562
FC-002225,BR,BR-South,Rice,Kharif,1.41,Alluvial,1319.3,Canal,113411,1,0,97.2,100276,29959,0.2362
FC-002226,TG,TG-Central,Pulses,Kharif,0.2,Black,745.8,Rainfed,49290,1,0,100.0,40000,44299,0.6552
FC-002227,BR,BR-Gangetic,Maize,Kharif,1.37,Alluvial,1248.1,Canal,109629,1,0,67.8,40000,31326,0.7045
FC-002228,KA,KA-Coastal,Rice,Kharif,1.26,Laterite,1636.0,Drip,99048,5,0,93.4,62239,62184,0.3028
FC-002229,MH,MH-Western,Cotton,Kharif,0.33,Black,997.9,Drip,43973,1,0,82.7,40000,0,0.2886
FC-002230,GJ,GJ-Central,Cotton,Kharif,0.81,Black,1147.1,Canal,110956,2,0,70.9,97561,10382,0.2199
FC-002231,MP,MP-Chambal,Mustard,Rabi,1.81,Black,1388.9,Tubewell,133994,2,0,91.4,102789,48758,0.2387
FC-002232,UP,UP-Bundelkhand,Millet,Kharif,0.65,Alluvial,704.3,Tubewell,56311,1,0,76.5,40000,4873,0.3705
FC-002233,AP,AP-Coastal,Soybean,Kharif,0.4,Red,610.1,Rainfed,55022,1,0,84.7,40000,12476,0.5297
FC-002234,MH,MH-Konkan,Soybean,Kharif,0.6,Black,489.0,Rainfed,85211,2,0,62.3,40000,42058,0.9104
FC-002235,UP,UP-Central,Sugarcane,Rabi,0.61,ClayLoam,1016.1,Canal,100075,3,0,70.7,109340,0,0.1972
FC-002236,HR,HR-South,Rice,Rabi,0.99,Sandy,655.6,Tubewell,98847,7,0,75.8,56327,30721,0.5403
FC-002237,BR,BR-Gangetic,Rice,Rabi,1.63,Alluvial,1362.8,Canal,156674,1,0,62.7,99990,21238,0.2607
FC-002238,PB,PB-Malwa,Wheat,Rabi,0.41,Alluvial,836.3,Tubewell,53070,2,0,55.1,40000,51524,0.6122
FC-002239,TN,TN-North,Rice,Rabi,0.37,Alluvial,955.2,Tubewell,64325,1,0,40.0,40000,25406,0.6496
FC-002240,RJ,RJ-Shekhawati,Pulses,Kharif,1.21,Sandy,594.6,Canal,78397,3,0,73.7,40000,0,0.3217
FC-002241,MH,MH-Konkan,Soybean,Kharif,0.55,Red,1018.9,Rainfed,44756,2,0,79.5,40000,26510,0.1877
FC-002242,AP,AP-Coastal,Cotton,Kharif,3.27,Red,1063.5,Rainfed,314134,0,0,75.4,194988,0,0.3074
FC-002243,MP,MP-Malwa,Maize,Kharif,2.69,Black,1090.4,Canal,159519,3,0,70.5,86761,8247,0.3827
FC-002244,RJ,RJ-Hadoti,Cotton,Kharif,1.05,Alluvial,428.5,Tubewell,110904,1,0,70.3,69940,14400,0.4274
FC-002245,GJ,GJ-South,Pulses,Kharif,0.85,Sandy,1132.4,Tubewell,93535,1,0,62.0,40000,2787,0.53
FC-002246,UP,UP-Western,Rice,Kharif,0.71,Alluvial,1178.0,Tubewell,71927,1,0,88.0,40000,37569,0.5278
FC-002247,MH,MH-Vidarbha,Rice,Rabi,0.77,Black,671.1,Canal,85124,4,0,63.6,50855,48105,0.5111
FC-002248,TG,TG-Central,Rice,Rabi,7.65,ClayLoam,808.6,Tubewell,689768,3,0,85.6,700000,47986,0.1334
FC-002249,MP,MP-Bundelkhand,Soybean,Kharif,0.57,Black,1014.6,Rainfed,58996,3,0,66.5,40000,7374,0.3244
FC-002250,TN,TN-South,Groundnut,Kharif,1.76,Red,1002.8,Canal,139438,3,0,79.2,147768,56576,0.129
FC-002251,BR,BR-North,Wheat,Rabi,0.98,Alluvial,671.7,Rainfed,75744,5,1,33.3,48840,91547,0.8981
FC-002252,MH,MH-Konkan,Wheat,Rabi,0.51,Red,675.1,Tubewell,67424,4,0,80.0,40000,0,0.5066
FC-002253,UP,UP-Western,Rice,Kharif,1.74,Alluvial,794.5,Tubewell,95553,2,0,71.5,88795,0,0.2352
FC-002254,GJ,GJ-North,Cotton,Kharif,0.71,Alluvial,1035.0,Canal,67651,2,0,100.0,48308,85856,0.3764
FC-002255,PB,PB-Doaba,Rice,Kharif,2.32,ClayLoam,773.9,Rainfed,147002,4,0,88.3,98013,9302,0.2144
FC-002256,MH,MH-Marathwada,Soybean,Kharif,0.85,Alluvial,632.2,Rainfed,81641,1,0,86.1,40000,29331,0.6823
FC-002257,MH,MH-Vidarbha,Soybean,Kharif,1.07,Sandy,962.9,Canal,96995,4,0,78.3,40000,24825,0.7025
FC-002258,HR,HR-East,Wheat,Rabi,0.51,ClayLoam,578.0,Drip,59940,0,0,64.6,40000,0,0.2336
FC-002259,MH,MH-Marathwada,Soybean,Kharif,5.01,Black,967.8,Rainfed,294579,2,0,73.1,308484,0,0.1603
FC-002260,MH,MH-Marathwada,Sugarcane,Kharif,0.88,Black,779.6,Tubewell,84816,1,0,61.5,159174,10155,0.1896
FC-002261,MH,MH-Marathwada,Soybean,Kharif,1.77,Laterite,1030.7,Canal,137723,1,0,63.3,75410,5342,0.3069
FC-002262,UP,UP-Central,Mustard,Rabi,2.8,Alluvial,983.9,Drip,263627,3,0,87.0,135275,0,0.3332
FC-002263,AP,AP-Coastal,Maize,Kharif,0.53,Black,923.7,Drip,62017,2,0,100.0,40000,0,0.2106
FC-002264,MP,MP-Mahakoshal,Soybean,Kharif,1.18,Black,823.7,Rainfed,120047,5,0,83.6,40000,5126,0.6461
FC-002265,MH,MH-Vidarbha,Wheat,Rabi,0.39,Black,1191.4,Canal,44732,4,0,63.6,40000,147623,0.6821
FC-002266,TG,TG-Central,Pulses,Rabi,1.64,Black,794.2,Tubewell,132137,1,0,96.9,70456,16980,0.3071
FC-002267,UP,UP-Central,Wheat,Rabi,0.59,Alluvial,993.3,Rainfed,59434,4,0,79.7,40000,9658,0.2138
FC-002268,TN,TN-West,Rice,Rabi,2.05,Laterite,1250.7,Rainfed,190925,6,0,62.2,89863,9570,0.3713
FC-002269,KA,KA-Coastal,Rice,Rabi,1.92,Red,506.4,Canal,157897,1,0,73.3,93558,58292,0.6482
FC-002270,MP,MP-Chambal,Pulses,Rabi,3.7,Black,1106.8,Rainfed,306654,6,1,49.3,81046,0,0.8087
FC-002271,MP,MP-Bundelkhand,Soybean,Kharif,0.74,Black,1085.9,Drip,85269,1,0,64.4,42696,26052,0.4517
FC-002272,GJ,GJ-South,Groundnut,Rabi,3.22,Alluvial,565.0,Tubewell,186533,1,0,81.1,216216,16626,0.1859
FC-002273,MP,MP-Chambal,Rice,Rabi,1.24,ClayLoam,1237.5,Rainfed,99774,3,0,82.9,82766,29268,0.229
FC-002274,RJ,RJ-Mewar,Cotton,Kharif,1.39,Alluvial,367.4,Tubewell,123582,1,0,100.0,88273,21764,0.2139
FC-002275,TN,TN-South,Sugarcane,Kharif,1.06,Red,901.4,Drip,97692,2,0,59.5,125262,13674,0.194
FC-002276,RJ,RJ-Hadoti,Wheat,Rabi,1.22,Red,289.7,Rainfed,116917,6,0,97.3,52291,14214,0.512
FC-002277,HR,HR-West,Rice,Rabi,0.2,Alluvial,730.9,Drip,45067,0,0,54.0,40000,0,0.3174
FC-002278,TG,TG-Central,Cotton,Kharif,0.96,Laterite,776.0,Rainfed,80390,2,0,91.8,95369,0,0.2071
FC-002279,MP,MP-Mahakoshal,Pulses,Kharif,2.11,Black,929.3,Rainfed,150384,0,0,60.4,58565,0,0.5631
FC-002280,UP,UP-Western,Sugarcane,Rabi,2.32,Red,973.7,Rainfed,324076,2,0,100.0,426436,0,0.1564
FC-002281,UP,UP-Western,Cotton,Kharif,0.75,ClayLoam,1122.8,Tubewell,97881,2,0,66.4,91161,23591,0.2227
FC-002282,UP,UP-Eastern,Groundnut,Rabi,0.51,Alluvial,969.2,Rainfed,64885,1,0,85.5,41729,49388,0.5153
FC-002283,KA,KA-Central,Soybean,Kharif,2.18,Sandy,906.1,Canal,146215,0,0,67.8,115744,36526,0.2466
FC-002284,KA,KA-South,Groundnut,Kharif,0.46,Black,812.2,Rainfed,64470,2,0,64.0,40000,17687,0.6545
FC-002285,MH,MH-Marathwada,Wheat,Rabi,1.75,Black,865.3,Tubewell,127209,4,0,49.3,97474,8144,0.2147
FC-002286,TN,TN-Delta,Rice,Rabi,1.86,ClayLoam,687.1,Rainfed,111863,4,0,95.5,118982,28376,0.4831
FC-002287,RJ,RJ-Hadoti,Pulses,Kharif,0.37,Sandy,534.9,Rainfed,66383,4,0,72.6,40000,121210,0.8556
FC-002288,MH,MH-Western,Wheat,Rabi,0.82,Red,1193.0,Tubewell,64206,5,0,76.2,47648,0,0.1263
FC-002289,AP,AP-Upland,Rice,Rabi,0.27,Black,986.6,Canal,49429,3,0,48.8,40000,22137,0.4263
FC-002290,UP,UP-Eastern,Cotton,Kharif,0.7,Sandy,845.1,Rainfed,75140,4,0,92.1,40000,23640,0.6864
FC-002291,GJ,GJ-Central,Wheat,Rabi,1.48,Black,414.3,Rainfed,90180,2,0,51.4,69612,55306,0.6742
FC-002292,UP,UP-Central,Mustard,Rabi,1.77,Sandy,676.7,Drip,150508,1,0,56.6,40000,10059,0.725
FC-002293,MH,MH-Konkan,Sugarcane,Rabi,0.83,Red,352.5,Rainfed,51227,1,0,64.0,40000,31423,0.8372
FC-002294,KA,KA-South,Pulses,Rabi,1.3,Red,1469.4,Rainfed,69589,1,0,72.2,60046,39834,0.2147
FC-002295,AP,AP-Coastal,Rice,Kharif,0.61,Red,906.2,Drip,78924,3,1,36.4,40000,86998,0.8607
FC-002296,MH,MH-Marathwada,Pulses,Kharif,1.95,Red,485.3,Rainfed,148657,4,1,52.1,66442,53543,0.7808
